recall,precision,threshold
0.8591885441527446,0.5673758865248227,0.3353569209575653
0.8591885441527446,0.5678233438485805,0.3354000747203827
0.8591885441527446,0.5682715074980268,0.33588898181915283
0.8579952267303103,0.5679304897314376,0.3359413743019104
0.8568019093078759,0.5675889328063242,0.3359909653663635
0.8568019093078759,0.5680379746835443,0.33665138483047485
0.8568019093078759,0.5684877276326208,0.33713382482528687
0.8568019093078759,0.5689381933438986,0.3377092182636261
0.8556085918854416,0.5685963521015067,0.3380400836467743
0.8556085918854416,0.569047619047619,0.3384758532047272
0.8556085918854416,0.5694996028594123,0.33870628476142883
0.8544152744630071,0.5691573926868044,0.33873093128204346
0.8532219570405728,0.5688146380270486,0.34007593989372253
0.8532219570405728,0.5692675159235668,0.3401947617530823
0.8532219570405728,0.5697211155378487,0.34031596779823303
0.8532219570405728,0.5710862619808307,0.34045588970184326
0.8520286396181385,0.5707434052757794,0.3407949209213257
0.8520286396181385,0.5712,0.3408464193344116
0.850835322195704,0.5708566853482786,0.34115704894065857
0.850835322195704,0.5713141025641025,0.34131190180778503
0.8496420047732697,0.5709703287890938,0.34135907888412476
0.8484486873508353,0.5706260032102729,0.3417818248271942
0.8484486873508353,0.5710843373493976,0.3421073853969574
0.8484486873508353,0.5715434083601286,0.3425951600074768
0.8484486873508353,0.5720032180209171,0.34336158633232117
0.8484486873508353,0.5729250604351329,0.3453196585178375
0.847255369928401,0.5725806451612904,0.3458673357963562
0.847255369928401,0.5735056542810986,0.34604430198669434
0.847255369928401,0.5739692805173807,0.34611380100250244
0.8460620525059666,0.5736245954692557,0.3463081419467926
0.8448687350835322,0.5732793522267207,0.34716111421585083
0.8436754176610979,0.5729335494327391,0.3473746180534363
0.8436754176610979,0.5738636363636364,0.3473900854587555
0.8436754176610979,0.5747967479674797,0.35026678442955017
0.8424821002386634,0.5744507729861676,0.35037896037101746
0.8412887828162291,0.5741042345276873,0.3504585325717926
0.8412887828162291,0.5755102040816327,0.3510318398475647
0.8412887828162291,0.5769230769230769,0.35149505734443665
0.8412887828162291,0.5773955773955773,0.3526364862918854
0.8412887828162291,0.5778688524590164,0.3526948094367981
0.8412887828162291,0.5783429040196882,0.3538918197154999
0.8412887828162291,0.5788177339901478,0.3544597625732422
0.8412887828162291,0.5792933442892358,0.3553561270236969
0.8412887828162291,0.5797697368421053,0.3555136024951935
0.8400954653937948,0.5794238683127572,0.35552170872688293
0.8389021479713604,0.5790774299835255,0.35625341534614563
0.8389021479713604,0.5795548227535037,0.3566739857196808
0.837708830548926,0.5792079207920792,0.35750070214271545
0.8365155131264916,0.578860445912469,0.35762709379196167
0.8365155131264916,0.5793388429752067,0.3577147126197815
0.8365155131264916,0.5798180314309347,0.3577214479446411
0.8365155131264916,0.5802980132450332,0.3578527271747589
0.8365155131264916,0.5812603648424544,0.3578818738460541
0.8353221957040573,0.5809128630705395,0.35791632533073425
0.834128878281623,0.5805647840531561,0.3583299219608307
0.834128878281623,0.5815307820299501,0.3590049743652344
0.834128878281623,0.582014987510408,0.35903722047805786
0.834128878281623,0.5829858215179317,0.35939621925354004
0.8329355608591885,0.5826377295492488,0.359541118144989
0.8317422434367542,0.5822890559732665,0.3598446249961853
0.8305489260143198,0.5819397993311036,0.3599851429462433
0.8293556085918854,0.5815899581589958,0.36020052433013916
0.8281622911694511,0.5812395309882747,0.3602607846260071
0.8281622911694511,0.5817267393126572,0.36095792055130005
0.8281622911694511,0.5822147651006712,0.36108118295669556
0.8281622911694511,0.5827036104114189,0.36118343472480774
0.8281622911694511,0.5831932773109244,0.36122003197669983
0.8281622911694511,0.5836837678721615,0.3614072799682617
0.8281622911694511,0.5841750841750841,0.36168137192726135
0.8281622911694511,0.5851602023608768,0.3616972863674164
0.8269689737470167,0.5848101265822785,0.36173298954963684
0.8269689737470167,0.5853040540540541,0.36182701587677
